path,language,duration_s,clipping_rate,vad_ratio,hard_reject_reason
data\audios\hindi\train-00000-of-00064\8a277908-4dab-401a-a40f-f89918bb591f_0_chunk_17.flac,hindi,8.301,9.035124044723863e-05,0.27898550724637683,vad_ratio=0.279 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\8a277908-4dab-401a-a40f-f89918bb591f_0_chunk_21.flac,hindi,7.71,8.106355382619974e-05,0.20622568093385213,vad_ratio=0.2062 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\8b3a7a35-9241-49a1-9164-8739ec293e78_1_chunk_32.flac,hindi,0.833,0.0,0.18518518518518517,vad_ratio=0.1852 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\a0ec31b2-9d20-4ff5-a343-920d92f2bd4d_0_chunk_11.flac,hindi,2.486,0.0,0.25609756097560976,vad_ratio=0.2561 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\a4b654d5-2d25-4af2-a7e4-84bcfae22d7e_1_chunk_17.flac,hindi,1.05,0.0,0.2571428571428571,vad_ratio=0.2571 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\a4b654d5-2d25-4af2-a7e4-84bcfae22d7e_1_chunk_30.flac,hindi,1.011,0.0,0.21212121212121213,vad_ratio=0.2121 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\a6461849-192d-48f7-ab69-d61efbae547c_0_chunk_15.flac,hindi,1.108,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\a6461849-192d-48f7-ab69-d61efbae547c_0_chunk_19.flac,hindi,1.024,0.0,0.14705882352941177,vad_ratio=0.1471 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\a6461849-192d-48f7-ab69-d61efbae547c_0_chunk_5.flac,hindi,0.755,0.0,0.28,vad_ratio=0.28 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\a672cf6c-bbae-4f02-a500-16d4cf133612_0_chunk_14.flac,hindi,0.673,0.0,0.22727272727272727,vad_ratio=0.2273 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\aa81a840-366d-403c-b22d-9a8c80a26241_1_chunk_25.flac,hindi,1.601,0.0,0.24528301886792453,vad_ratio=0.2453 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\af738ca1-8c1f-4b29-b627-105b368889ad_0_chunk_13.flac,hindi,1.024,0.0,0.2647058823529412,vad_ratio=0.2647 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b1fbcd08-0673-4cdb-80a6-5b1d48e0f104_0_chunk_12.flac,hindi,0.449,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_14.flac,hindi,1.466,0.0,0.2708333333333333,vad_ratio=0.2708 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_1.flac,hindi,4.905,0.0,0.22085889570552147,vad_ratio=0.2209 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_25.flac,hindi,3.292,0.0,0.1926605504587156,vad_ratio=0.1927 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_2.flac,hindi,5.394,0.0,0.2905027932960894,vad_ratio=0.2905 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_23.flac,hindi,4.643,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_29.flac,hindi,1.046,0.0,0.20588235294117646,vad_ratio=0.2059 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_27.flac,hindi,2.333,0.0,0.22077922077922077,vad_ratio=0.2208 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_9.flac,hindi,1.135,0.0,0.2702702702702703,vad_ratio=0.2703 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_7.flac,hindi,1.861,0.0,0.11290322580645161,vad_ratio=0.1129 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_28.flac,hindi,4.733,0.0,0.11464968152866242,vad_ratio=0.1146 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_30.flac,hindi,5.299,0.0,0.11363636363636363,vad_ratio=0.1136 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_24.flac,hindi,10.764,0.0,0.2346368715083799,vad_ratio=0.2346 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b29562f1-579a-4e66-bed4-8bb3b4dd2f13_1_chunk_6.flac,hindi,11.91,0.0,0.24181360201511334,vad_ratio=0.2418 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b4c09eb8-f9a5-4916-a20b-153abf0d1aae_0_chunk_2.flac,hindi,0.756,0.0,0.24,vad_ratio=0.24 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b4c09eb8-f9a5-4916-a20b-153abf0d1aae_0_chunk_16.flac,hindi,3.577,0.0,0.24369747899159663,vad_ratio=0.2437 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b4c09eb8-f9a5-4916-a20b-153abf0d1aae_0_chunk_21.flac,hindi,2.424,0.0,0.2625,vad_ratio=0.2625 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\b89a171a-18ce-4786-b0f7-0d1811f0be66_0_chunk_11.flac,hindi,0.447,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\c56042a5-4321-488c-a3e8-3adecbf4b515_1_chunk_23.flac,hindi,0.351,0.0,0.2727272727272727,vad_ratio=0.2727 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\c56042a5-4321-488c-a3e8-3adecbf4b515_1_chunk_26.flac,hindi,5.546,0.0,0.20652173913043478,vad_ratio=0.2065 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\c90ec165-74cf-4a5b-b2a4-54178bfec95a_0_chunk_22.flac,hindi,0.447,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\c9b3b25f-045d-4b10-b334-ab8ef042359e_0_chunk_25.flac,hindi,0.455,0.0,0.26666666666666666,vad_ratio=0.2667 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\d9062881-6603-451d-ad2e-15ce0c942ded_0_chunk_16.flac,hindi,1.552,0.0,0.27450980392156865,vad_ratio=0.2745 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\d9062881-6603-451d-ad2e-15ce0c942ded_0_chunk_12.flac,hindi,4.171,0.0,0.2589928057553957,vad_ratio=0.259 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\d9062881-6603-451d-ad2e-15ce0c942ded_0_chunk_23.flac,hindi,1.111,0.0,0.08108108108108109,vad_ratio=0.0811 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\d9062881-6603-451d-ad2e-15ce0c942ded_0_chunk_26.flac,hindi,1.21,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\d9062881-6603-451d-ad2e-15ce0c942ded_0_chunk_29.flac,hindi,1.601,0.0,0.16981132075471697,vad_ratio=0.1698 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\d9062881-6603-451d-ad2e-15ce0c942ded_0_chunk_33.flac,hindi,1.961,0.0,0.26153846153846155,vad_ratio=0.2615 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\d9062881-6603-451d-ad2e-15ce0c942ded_0_chunk_5.flac,hindi,1.591,0.0,0.22641509433962265,vad_ratio=0.2264 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\d9062881-6603-451d-ad2e-15ce0c942ded_0_chunk_7.flac,hindi,1.506,0.0,0.08,vad_ratio=0.08 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\db824049-f8f0-4377-ba29-cbbdff456aa6_1_chunk_13.flac,hindi,0.985,0.0,0.21875,vad_ratio=0.2188 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\db824049-f8f0-4377-ba29-cbbdff456aa6_1_chunk_1.flac,hindi,1.218,0.0,0.2,vad_ratio=0.2 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\db824049-f8f0-4377-ba29-cbbdff456aa6_1_chunk_18.flac,hindi,0.609,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\dc26f525-16a7-4f16-a03e-180392619805_1_chunk_12.flac,hindi,1.189,0.0,0.28205128205128205,vad_ratio=0.2821 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\dc26f525-16a7-4f16-a03e-180392619805_1_chunk_14.flac,hindi,1.199,0.0,0.28205128205128205,vad_ratio=0.2821 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\dc26f525-16a7-4f16-a03e-180392619805_1_chunk_28.flac,hindi,1.43,0.0,0.1276595744680851,vad_ratio=0.1277 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\dc26f525-16a7-4f16-a03e-180392619805_1_chunk_34.flac,hindi,1.145,0.0,0.2631578947368421,vad_ratio=0.2632 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\dc26f525-16a7-4f16-a03e-180392619805_1_chunk_29.flac,hindi,2.182,0.0,0.2361111111111111,vad_ratio=0.2361 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\dfe9a358-a4c5-4116-bce2-c6bf9fd00ce7_1_chunk_6.flac,hindi,1.276,0.0,0.19047619047619047,vad_ratio=0.1905 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e2eb91d8-d454-4a97-9285-2206b7f6b129_0_chunk_14.flac,hindi,1.012,0.0,0.24242424242424243,vad_ratio=0.2424 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e2eb91d8-d454-4a97-9285-2206b7f6b129_0_chunk_22.flac,hindi,2.693,0.0,0.2696629213483146,vad_ratio=0.2697 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e2eb91d8-d454-4a97-9285-2206b7f6b129_0_chunk_33.flac,hindi,0.813,0.0,0.2222222222222222,vad_ratio=0.2222 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e2eb91d8-d454-4a97-9285-2206b7f6b129_0_chunk_8.flac,hindi,0.646,0.0,0.23809523809523808,vad_ratio=0.2381 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e37d06fc-9e29-4a91-ac17-ff0147381e55_0_chunk_13.flac,hindi,0.807,0.0,0.2692307692307692,vad_ratio=0.2692 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e37d06fc-9e29-4a91-ac17-ff0147381e55_0_chunk_15.flac,hindi,1.066,0.0,0.14285714285714285,vad_ratio=0.1429 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e37d06fc-9e29-4a91-ac17-ff0147381e55_0_chunk_4.flac,hindi,0.814,0.0,0.25925925925925924,vad_ratio=0.2593 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e5a58300-6fe7-4115-a686-4b49b81a1437_1_chunk_18.flac,hindi,0.447,0.0,0.21428571428571427,vad_ratio=0.2143 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e7382858-05ea-4ce1-acf4-232d5fabad36_0_chunk_11.flac,hindi,1.301,0.0,0.20930232558139536,vad_ratio=0.2093 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e7382858-05ea-4ce1-acf4-232d5fabad36_0_chunk_1.flac,hindi,3.863,0.0,0.203125,vad_ratio=0.2031 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e7382858-05ea-4ce1-acf4-232d5fabad36_0_chunk_17.flac,hindi,1.951,0.0,0.27692307692307694,vad_ratio=0.2769 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e7382858-05ea-4ce1-acf4-232d5fabad36_0_chunk_16.flac,hindi,2.733,0.0,0.14285714285714285,vad_ratio=0.1429 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e7382858-05ea-4ce1-acf4-232d5fabad36_0_chunk_13.flac,hindi,3.289,0.0,0.10091743119266056,vad_ratio=0.1009 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e7382858-05ea-4ce1-acf4-232d5fabad36_0_chunk_2.flac,hindi,1.787,0.0,0.2711864406779661,vad_ratio=0.2712 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e7382858-05ea-4ce1-acf4-232d5fabad36_0_chunk_21.flac,hindi,1.537,0.0,0.21568627450980393,vad_ratio=0.2157 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e7382858-05ea-4ce1-acf4-232d5fabad36_0_chunk_20.flac,hindi,2.245,0.0,0.16216216216216217,vad_ratio=0.1622 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e7382858-05ea-4ce1-acf4-232d5fabad36_0_chunk_23.flac,hindi,1.566,0.0,0.09615384615384616,vad_ratio=0.0962 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e7382858-05ea-4ce1-acf4-232d5fabad36_0_chunk_3.flac,hindi,2.393,0.0,0.25316455696202533,vad_ratio=0.2532 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\e7382858-05ea-4ce1-acf4-232d5fabad36_0_chunk_9.flac,hindi,1.57,0.0,0.28846153846153844,vad_ratio=0.2885 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_10.flac,hindi,1.582,0.0,0.11538461538461539,vad_ratio=0.1154 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_12.flac,hindi,1.196,0.0,0.28205128205128205,vad_ratio=0.2821 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_16.flac,hindi,1.548,0.0,0.19607843137254902,vad_ratio=0.1961 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_19.flac,hindi,1.36,0.0,0.24444444444444444,vad_ratio=0.2444 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_2.flac,hindi,1.248,0.0,0.24390243902439024,vad_ratio=0.2439 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_20.flac,hindi,1.333,0.0,0.2727272727272727,vad_ratio=0.2727 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_22.flac,hindi,1.714,0.0,0.2807017543859649,vad_ratio=0.2807 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_29.flac,hindi,1.602,0.0,0.2830188679245283,vad_ratio=0.283 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_31.flac,hindi,1.394,0.0,0.2826086956521739,vad_ratio=0.2826 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_35.flac,hindi,1.452,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_40.flac,hindi,1.435,0.0,0.23404255319148937,vad_ratio=0.234 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ef3c56d2-acc9-41c7-8cf7-a0f53c040497_1_chunk_41.flac,hindi,1.488,0.0,0.2653061224489796,vad_ratio=0.2653 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\f2c25dde-a3cc-4d91-97cf-604075f29c04_0_chunk_20.flac,hindi,0.388,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\fa43169e-e5a2-4f51-bb8b-771ec51694ad_1_chunk_28.flac,hindi,3.878,0.0,0.2558139534883721,vad_ratio=0.2558 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\fa43169e-e5a2-4f51-bb8b-771ec51694ad_1_chunk_4.flac,hindi,1.249,0.0,0.2682926829268293,vad_ratio=0.2683 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_12.flac,hindi,1.179,0.0,0.20512820512820512,vad_ratio=0.2051 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_15.flac,hindi,1.313,0.0,0.20930232558139536,vad_ratio=0.2093 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_13.flac,hindi,2.308,0.0,0.13157894736842105,vad_ratio=0.1316 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_17.flac,hindi,1.929,0.0,0.15625,vad_ratio=0.1562 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_16.flac,hindi,1.782,0.0,0.23728813559322035,vad_ratio=0.2373 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_10.flac,hindi,4.392,0.0,0.2191780821917808,vad_ratio=0.2192 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_22.flac,hindi,1.614,0.0,0.24528301886792453,vad_ratio=0.2453 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_24.flac,hindi,1.586,0.0,0.2692307692307692,vad_ratio=0.2692 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_23.flac,hindi,1.908,0.0,0.15873015873015872,vad_ratio=0.1587 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_25.flac,hindi,2.349,0.0,0.10256410256410256,vad_ratio=0.1026 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_31.flac,hindi,1.461,0.0,0.2708333333333333,vad_ratio=0.2708 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_34.flac,hindi,1.678,0.0,0.2909090909090909,vad_ratio=0.2909 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_32.flac,hindi,2.483,0.0,0.18292682926829268,vad_ratio=0.1829 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_38.flac,hindi,1.957,0.0,0.13846153846153847,vad_ratio=0.1385 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_4.flac,hindi,1.547,0.0,0.2549019607843137,vad_ratio=0.2549 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_39.flac,hindi,2.055,0.0,0.17647058823529413,vad_ratio=0.1765 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_7.flac,hindi,2.442,0.0,0.2716049382716049,vad_ratio=0.2716 < adaptive_floor=0.2909
data\audios\hindi\train-00000-of-00064\ff052d8c-aeb6-482b-bf0c-861322e28db1_0_chunk_41.flac,hindi,2.577,0.0,0.18823529411764706,vad_ratio=0.1882 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\0065bd09-26e2-4c7e-a418-1dd766526756_0_chunk_30.flac,hindi,0.989,0.0,0.0625,vad_ratio=0.0625 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\010afed6-b1fe-45df-ae74-f8115b2a6044_0_chunk_7.flac,hindi,3.479,0.0,0.14782608695652175,vad_ratio=0.1478 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\01babe43-cf1a-4d17-a6ac-f440ad2678da_0_chunk_10.flac,hindi,3.04,0.0,0.1188118811881188,vad_ratio=0.1188 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\01babe43-cf1a-4d17-a6ac-f440ad2678da_0_chunk_31.flac,hindi,0.341,0.0,0.2727272727272727,vad_ratio=0.2727 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\01babe43-cf1a-4d17-a6ac-f440ad2678da_0_chunk_39.flac,hindi,0.303,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\01babe43-cf1a-4d17-a6ac-f440ad2678da_0_chunk_34.flac,hindi,1.697,0.0,0.23214285714285715,vad_ratio=0.2321 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\01babe43-cf1a-4d17-a6ac-f440ad2678da_0_chunk_32.flac,hindi,2.281,0.0,0.23684210526315788,vad_ratio=0.2368 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\01babe43-cf1a-4d17-a6ac-f440ad2678da_0_chunk_45.flac,hindi,2.858,0.0,0.14736842105263157,vad_ratio=0.1474 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\03550bfe-f41d-49eb-afc7-75ef38c3f16b_1_chunk_6.flac,hindi,2.195,0.0,0.2602739726027397,vad_ratio=0.2603 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\08b26868-a685-426e-bc9d-d3a7a8ddc662_0_chunk_16.flac,hindi,0.407,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\08b26868-a685-426e-bc9d-d3a7a8ddc662_0_chunk_3.flac,hindi,1.824,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\099bc5cc-4f0d-4911-8230-c4d1f20d35af_0_chunk_19.flac,hindi,1.983,0.0,0.19696969696969696,vad_ratio=0.197 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1020ad33-b6f7-4dc7-b603-4c17e52e7b49_1_chunk_16.flac,hindi,1.524,0.0,0.26,vad_ratio=0.26 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1076c7f5-2225-4159-b298-a464c3ed8b7c_1_chunk_1.flac,hindi,2.102,0.0,0.2714285714285714,vad_ratio=0.2714 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1076c7f5-2225-4159-b298-a464c3ed8b7c_1_chunk_10.flac,hindi,2.346,0.0,0.20512820512820512,vad_ratio=0.2051 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1076c7f5-2225-4159-b298-a464c3ed8b7c_1_chunk_11.flac,hindi,2.627,0.0,0.21839080459770116,vad_ratio=0.2184 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1076c7f5-2225-4159-b298-a464c3ed8b7c_1_chunk_15.flac,hindi,1.208,0.0,0.05,vad_ratio=0.05 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1076c7f5-2225-4159-b298-a464c3ed8b7c_1_chunk_17.flac,hindi,1.797,0.0,0.2542372881355932,vad_ratio=0.2542 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1076c7f5-2225-4159-b298-a464c3ed8b7c_1_chunk_2.flac,hindi,1.474,0.0,0.20408163265306123,vad_ratio=0.2041 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1076c7f5-2225-4159-b298-a464c3ed8b7c_1_chunk_20.flac,hindi,1.94,0.0,0.28125,vad_ratio=0.2812 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1076c7f5-2225-4159-b298-a464c3ed8b7c_1_chunk_21.flac,hindi,1.634,0.0,0.2037037037037037,vad_ratio=0.2037 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1076c7f5-2225-4159-b298-a464c3ed8b7c_1_chunk_6.flac,hindi,1.484,0.0,0.20408163265306123,vad_ratio=0.2041 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1076c7f5-2225-4159-b298-a464c3ed8b7c_1_chunk_5.flac,hindi,1.683,0.0,0.23214285714285715,vad_ratio=0.2321 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1bfb18ef-3be5-4c1d-8362-dc722a86206b_0_chunk_1.flac,hindi,3.595,0.0,0.13445378151260504,vad_ratio=0.1345 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1e9c542b-f63c-4913-ac2f-c57a8bf0763f_1_chunk_24.flac,hindi,0.903,0.0,0.26666666666666666,vad_ratio=0.2667 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\1e9c542b-f63c-4913-ac2f-c57a8bf0763f_1_chunk_7.flac,hindi,1.791,0.0,0.288135593220339,vad_ratio=0.2881 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\23b87cb7-076c-4714-9a55-735e9569b288_1_chunk_15.flac,hindi,2.251,0.0,0.21333333333333335,vad_ratio=0.2133 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\23b87cb7-076c-4714-9a55-735e9569b288_1_chunk_14.flac,hindi,3.15,0.0,0.27884615384615385,vad_ratio=0.2788 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\24ec11c2-45a6-4260-94c6-d3aacd29d110_1_chunk_1.flac,hindi,1.288,0.0,0.23809523809523808,vad_ratio=0.2381 < adaptive_floor=0.2909
data\audios\hindi\train-00001-of-00064\260e22e4-0164-4001-9867-ea93f141ce54_0_chunk_12.flac,hindi,3.363,0.0,0.125,vad_ratio=0.125 < adaptive_floor=0.2909
